Date,Time,Milliseconds,Log Level,Process ID,Thread ID,Event Type,Source,Description
2022-12-15,10:36:29,708,1,"#00002254","#00002b80","info   ","usrtimecnt","Writing 1091 Users"
2022-12-15,10:37:39,374,1,"#00002254","#000019c0","info   ","usrtimecnt","Initialize for new thread (0x19C0, 0x9AAA920)"
2022-12-15,10:37:39,374,1,"#00002254","#000019c0","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:37:39,374,1,"#00002254","#000019c0","info   ","usrtimecnt","USERTIMESetParams"
2022-12-15,10:37:39,374,1,"#00002254","#000019c0","info   ","usrtimecnt","USERTIMESetParams 0x9AA27C0"
2022-12-15,10:37:39,382,1,"#00002254","#000019c0","info   ","usrtimecnt","Initialize for new thread (0x19C0, 0x9AAA920)"
2022-12-15,10:37:39,382,1,"#00002254","#000019c0","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:37:39,385,1,"#00002254","#0000254c","info   ","usrtimecnt","Initialize for new thread (0x254C, 0x9AAA920)"
2022-12-15,10:37:39,385,1,"#00002254","#0000254c","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:41:29,713,1,"#00002254","#00002b80","info   ","usrtimecnt","Counting Users..."
2022-12-15,10:41:35,654,1,"#00002254","#00002b80","info   ","usrtimecnt","Counted 1091 users"
2022-12-15,10:41:35,654,1,"#00002254","#00002b80","info   ","usrtimecnt","Writing 1091 Users"
2022-12-15,10:42:39,405,1,"#00002254","#0000117c","info   ","usrtimecnt","Initialize for new thread (0x117C, 0x9AAA920)"
2022-12-15,10:42:39,405,1,"#00002254","#0000117c","info   ","usrtimecnt","PGUID:{89F1AD4F-FCB4-4E58-985A-0A0BAAAFDC6E}"
2022-12-15,10:42:39,405,1,"#00002254","#0000117c","info   ","usrtimecnt","USERTIMESetParams"
